table,key,category,formula_type,ws_row_type,is_fixed,expression,description
Formula,V_3.2.0,verbrauch,status,all,False,Verbrauch_3_0 * Verbrauch_3_2 / 100,Process heat type 2
Formula,V_3.2.0_ziel,verbrauch,ziel,all,False,Verbrauch_3_0_ziel * Verbrauch_3_2_ziel / 100,
Formula,V_3_2_0_ziel,verbrauch,ziel,all,False,Verbrauch_3_0_ziel * Verbrauch_3_2_ziel / 100,Ziel formula for 3.2.0: 3.2.0 (Ziel) = 3.0(Ziel) × (3.2%(Ziel))
Formula,V_3.2.1.5,verbrauch,status,all,False,Verbrauch_3_2_0 * Verbrauch_3_2_1 / 100,Process heat subtype
Formula,V_3.2.1.5_ziel,verbrauch,ziel,all,False,Verbrauch_3_2_0_ziel * Verbrauch_3_2_1_ziel / 100,
Formula,V_3.2.3,verbrauch,status,all,False,Verbrauch_3_2_0 * Verbrauch_3_2_2 / 100,Process heat adjusted
Formula,V_3.2.3_ziel,verbrauch,ziel,all,False,Verbrauch_3_2_1_5_ziel * Verbrauch_3_2_2_ziel / 100,
Formula,V_3.3,verbrauch,status,all,False,Verbrauch_3_2_3 + Verbrauch_3_1_2,Total process heat
Formula,V_3.3_ziel,verbrauch,ziel,all,False,Verbrauch_3_2_3_ziel + Verbrauch_3_1_2_ziel,
Formula,V_3_3_ziel,verbrauch,ziel,all,False,Verbrauch_3_2_3_ziel + Verbrauch_3_1_2_ziel,Ziel formula for 3.3: 3.3 (Ziel) = 3.2.3(Ziel) + 3.1.2(Ziel)
Formula,V_3.4.0,verbrauch,status,all,False,Verbrauch_3_3 * Verbrauch_3_4 / 100,Process energy source 1
Formula,V_3.4.0_ziel,verbrauch,ziel,all,False,Verbrauch_3_3_ziel * Verbrauch_3_4_ziel / 100,
Formula,V_3_4_0_ziel,verbrauch,ziel,all,False,Verbrauch_3_3_ziel * Verbrauch_3_4_ziel / 100,Ziel formula for 3.4.0: 3.4.0 (Ziel) = 3.3(Ziel) × (3.4%(Ziel))
Formula,V_3.4.2,verbrauch,status,all,False,Verbrauch_3_4 * (1 - Verbrauch_3_4_1 / 100),Wandlungsverluste Endanwendung
Formula,V_3.4.2_ziel,verbrauch,ziel,all,False,Verbrauch_3_4_2_status * (1 - Verbrauch_3_4_1_ziel/100) / (1 - Verbrauch_3_4_1_status/100) * (Verbrauch_3_4_ziel / Verbrauch_3_4_status),
Formula,V_3_4_2_ziel,verbrauch,ziel,all,False,Verbrauch_3_4_2_status * (1 - Verbrauch_3_4_1_ziel/100) / (1 - Verbrauch_3_4_1_status/100) * (Verbrauch_3_4_ziel / Verbrauch_3_4_status),Ziel formula for 3.4.2: 3.4.2(Ziel) = 3.4.2(Status) × (1 - 3.4.1(Ziel)/100) / (1 - 3.4.1(Status)/100) × (3.4(Ziel) / 3.4(Sta
Formula,V_3.4.3,verbrauch,status,all,False,0,Einsparung gegenüber Status (relativ)
Formula,V_3.4.3_ziel,verbrauch,ziel,all,False,Verbrauch_3_4_2_status - Verbrauch_3_4_2_ziel,
Formula,V_3_4_3_ziel,verbrauch,ziel,all,False,Verbrauch_3_4_2_status - Verbrauch_3_4_2_ziel,Ziel formula for 3.4.3: 3.4.3(Ziel) = 3.4.2(Status) - 3.4.2(Ziel)
Formula,V_3.4.4,verbrauch,status,all,False,Verbrauch_3_4_3 * Verbrauch_3_3 / 100,Einsparung gegenüber Status (absolut)
Formula,V_3.4.4_ziel,verbrauch,ziel,all,False,Verbrauch_3_4_3_ziel * Verbrauch_3_3_ziel / 100 * Verbrauch_3_4_ziel / 100,
Formula,V_3_4_4_ziel,verbrauch,ziel,all,False,Verbrauch_3_4_3_ziel * Verbrauch_3_3_ziel / 100 * Verbrauch_3_4_ziel / 100,Ziel formula for 3.4.4: 3.4.4(Ziel) = 3.4.3(Ziel) × 3.3(Ziel)% × 3.4(Ziel)%
Formula,V_3.5.0,verbrauch,status,all,False,Verbrauch_3_3 * Verbrauch_3_5 / 100,Process energy source 2
Formula,V_3.5.0_ziel,verbrauch,ziel,all,False,Verbrauch_3_3_Ziel * Verbrauch_3_5_Ziel / 100,
Formula,V_3_5_0_ziel,verbrauch,ziel,all,False,Verbrauch_3_3_Ziel * Verbrauch_3_5_Ziel / 100,Ziel formula for 3.5.0: 3.5.0(Ziel) = 3.3(Ziel) × 3.5(Ziel)%
Formula,V_3.6,verbrauch,status,all,False,100 - Verbrauch_3_4_status - Verbrauch_3_5_status - Verbrauch_3_4_3_status * Verbrauch_3_4_status / 100,davon Strom (verlustarm nutzbar)
Formula,V_3.6.0,verbrauch,status,all,False,Verbrauch_3_3 * Verbrauch_3_6 / 100,Process energy source 3
Formula,V_3.6.0_ziel,verbrauch,ziel,all,False,Verbrauch_3_3_ziel * Verbrauch_3_6_ziel / 100,
Formula,V_3.6_ziel,verbrauch,ziel,all,False,100 - Verbrauch_3_4_ziel - Verbrauch_3_5_ziel - Verbrauch_3_4_3_ziel * Verbrauch_3_4_ziel / 100,
Formula,V_3_6_ziel,verbrauch,ziel,all,False,100 - Verbrauch_3_4_ziel - Verbrauch_3_5_ziel - Verbrauch_3_4_3_ziel * Verbrauch_3_4_ziel / 100,Ziel formula for 3.6: 3.6(Ziel) = 100 - 3.4(Ziel) - 3.5(Ziel) - 3.4.3(Ziel) × 3.4(Ziel)%
Formula,V_3.7,verbrauch,status,all,False,Verbrauch_3_6_0 + Verbrauch_3_5_0 + Verbrauch_3_4_0,Total process energy
Formula,V_3.7_ziel,verbrauch,ziel,all,False,Verbrauch_3_6_0_Ziel + Verbrauch_3_5_0_Ziel + Verbrauch_3_4_0_Ziel,
Formula,V_3_7_ziel,verbrauch,ziel,all,False,Verbrauch_3_6_0_Ziel + Verbrauch_3_5_0_Ziel + Verbrauch_3_4_0_Ziel,Ziel formula for 3.7: 3.7(Ziel) = 3.6.0(Ziel) + 3.5.0(Ziel) + 3.4.0(Ziel)
Formula,V_4.0,verbrauch,status,all,False,Verbrauch_4_1,All transport
Formula,V_4.0_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_ziel,
Formula,V_4_0_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_ziel,Ziel formula for 4.0: 4.0(Ziel) = 4.1(Ziel) + 4.2(Ziel) (sum of direct children)
Formula,V_4.1,verbrauch,status,all,False,Verbrauch_4_1_1 + Verbrauch_4_1_2,Transport category sum
Formula,V_4.1.1.10,verbrauch,status,all,False,Verbrauch_4_1_1_4_0 * Verbrauch_4_1_1_9 / Verbrauch_4_1_1_7,Stromverbrauch PVk
Formula,V_4.1.1.10_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_4_1_ziel * Verbrauch_4_1_1_9_ziel / Verbrauch_4_1_1_7_ziel,
Formula,V_4_1_1_10_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_4_1_ziel * Verbrauch_4_1_1_9_ziel / Verbrauch_4_1_1_7_ziel,Ziel formula for 4.1.1.10: 4.1.1.10(Ziel) = 4.1.1.4.1(Ziel) × 4.1.1.9(Ziel) / 4.1.1.7(Ziel)
Formula,V_4.1.1.11,verbrauch,status,all,False,100 - Verbrauch_4_1_1_6,Anteil Verbrennungstraktion an Endverbrauch PVk
Formula,V_4.1.1.11_ziel,verbrauch,ziel,all,False,"IF(Verbrauch_4_1_1_15_1_ziel == ""Aktiv"", 0, 100 - Verbrauch_4_1_1_6_ziel)",
Formula,V_4_1_1_11_ziel,verbrauch,ziel,all,False,"IF(Verbrauch_4_1_1_15_1_ziel == ""Aktiv"", 0, 100 - Verbrauch_4_1_1_6_ziel)","Ziel formula for 4.1.1.11: 4.1.1.11(Ziel) = IF(4.1.1.15.1(Ziel) == ""Aktiv"", 0, 100 - 4.1.1.6(Ziel))"
Formula,V_4.1.1.13,verbrauch,status,all,False,Verbrauch_4_1_1_11 * Verbrauch_4_1_1_12 / 100,Anteil NE Verbrennungstraktion an Endverbrauch PVk
Formula,V_4.1.1.13_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_11_ziel * Verbrauch_4_1_1_12_ziel / 100,
Formula,V_4_1_1_13_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_11_ziel * Verbrauch_4_1_1_12_ziel / 100,Ziel formula for 4.1.1.13: 4.1.1.13(Ziel) = 4.1.1.11(Ziel) × 4.1.1.12(Ziel)%
Formula,V_4.1.1.15,verbrauch,status,all,False,Verbrauch_4_1_1_4_0 * Verbrauch_4_1_1_14 / Verbrauch_4_1_1_12,Kohlenwasserstoffverbrauch (gasförmig) PVk
Formula,V_4.1.1.15_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_4_1_ziel * Verbrauch_4_1_1_14_ziel / Verbrauch_4_1_1_12_ziel,
Formula,V_4_1_1_15_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_4_1_ziel * Verbrauch_4_1_1_14_ziel / Verbrauch_4_1_1_12_ziel,Ziel formula for 4.1.1.15: 4.1.1.15(Ziel) = 4.1.1.4.1(Ziel) × 4.1.1.14(Ziel) / 4.1.1.12(Ziel)
Formula,V_4.1.1.16,verbrauch,status,all,False,0,Anteil FC-Traktion an Endverbrauch PVk
Formula,V_4.1.1.16_ziel,verbrauch,ziel,all,False,"IF(Verbrauch_4_1_1_15_1_ziel == ""Aktiv"", 100 - Verbrauch_4_1_1_6_ziel, 0)",
Formula,V_4_1_1_16_ziel,verbrauch,ziel,all,False,"IF(Verbrauch_4_1_1_15_1_ziel == ""Aktiv"", 100 - Verbrauch_4_1_1_6_ziel, 0)","Ziel formula for 4.1.1.16: 4.1.1.16(Ziel) = IF(4.1.1.15.1(Ziel) == ""Aktiv"", 100 - 4.1.1.6(Ziel), 0)"
Formula,V_4.1.1.18,verbrauch,status,all,False,Verbrauch_4_1_1_16 * Verbrauch_4_1_1_17 / 100,Anteil NE FC-Traktion an Endverbrauch PVk
Formula,V_4.1.1.18_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_16_ziel * Verbrauch_4_1_1_17_ziel / 100,
Formula,V_4_1_1_18_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_16_ziel * Verbrauch_4_1_1_17_ziel / 100,Ziel formula for 4.1.1.18: 4.1.1.18(Ziel) = 4.1.1.16(Ziel) × 4.1.1.17(Ziel)%
Formula,V_4.1.1.19,verbrauch,status,all,False,0,Anteil NE FC-Traktion an NE gesamt PVk
Formula,V_4.1.1.19_ziel,verbrauch,ziel,all,False,"IF(Verbrauch_4_1_1_15_1_ziel == ""Aktiv""; 100 - Verbrauch_4_1_1_9_ziel; 0)",
Formula,V_4_1_1_19_ziel,verbrauch,ziel,all,False,"IF(Verbrauch_4_1_1_15_1_ziel == ""Aktiv""; 100 - Verbrauch_4_1_1_9_ziel; 0)","Ziel formula for 4.1.1.19: 4.1.1.19(Ziel) = IF(4.1.1.15.1(Ziel) == ""Aktiv""; 100 - 4.1.1.9(Ziel); 0)"
Formula,V_4.1.1.2,verbrauch,status,all,False,Verbrauch_4_1_0 * Verbrauch_4_1_1 / 100 * Verbrauch_4_1_1_1 / 100,Transport calculation
Formula,V_4.1.1.20,verbrauch,status,all,False,Verbrauch_4_1_1_4_0 * Verbrauch_4_1_1_19 / Verbrauch_4_1_1_17,Wasserstoffverbrauch PVk
Formula,V_4.1.1.20_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_4_1_ziel * Verbrauch_4_1_1_19_ziel / Verbrauch_4_1_1_17_ziel,
Formula,V_4_1_1_20_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_4_1_ziel * Verbrauch_4_1_1_19_ziel / Verbrauch_4_1_1_17_ziel,Ziel formula for 4.1.1.20: 4.1.1.20(Ziel) = 4.1.1.4.1(Ziel) × 4.1.1.19(Ziel) / 4.1.1.17(Ziel)
Formula,V_4.1.1.2_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_0_ziel * Verbrauch_4_1_1_ziel / 100 * Verbrauch_4_1_1_1_ziel / 100,
Formula,V_4.1.1.3,verbrauch,status,all,False,Verbrauch_4_1_1_6 * Verbrauch_4_1_1_7 / 100  + Verbrauch_4_1_1_11 * Verbrauch_4_1_1_12 / 100,Nutzungsgrad Traktionsmix
Formula,V_4.1.1.3_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_6_ziel * Verbrauch_4_1_1_7_ziel/100 + Verbrauch_4_1_1_11_ziel * Verbrauch_4_1_1_12_ziel/100 + Verbrauch_4_1_1_16_ziel * Verbrauch_4_1_1_17_ziel/100,
Formula,V_4.1.1.4.0,verbrauch,status,all,False,Verbrauch_4_1_1_2 * Verbrauch_4_1_1_3 / 100,Nutzenergie (NE) gesamt PVk
Formula,V_4.1.1.4.0_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_2_status * 0,
Formula,V_4.1.1.4.1,verbrauch,status,all,False,Verbrauch_4_1_1_4_0*0,Nutzenergie (NE) gesamt PVk (Ziel)
Formula,V_4.1.1.4.1_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_4_0_status * Verbrauch_4_1_1_2_ziel / Verbrauch_4_1_1_2_status,
Formula,V_4_1_1_4_1_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_4_0_status * Verbrauch_4_1_1_2_ziel / Verbrauch_4_1_1_2_status,Ziel formula for 4.1.1.4.1: 4.1.1.4.1(Ziel) = 4.1.1.4.0(Status) × 4.1.1.2(Ziel) / 4.1.1.2(Status)
Formula,V_4.1.1.8,verbrauch,status,all,False,Verbrauch_4_1_1_6 * Verbrauch_4_1_1_7 / 100,Anteil NE Elektrotraktion an Endverbrauch PVk
Formula,V_4.1.1.8_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_6_ziel * Verbrauch_4_1_1_7_ziel / 100,
Formula,V_4_1_1_8_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_6_ziel * Verbrauch_4_1_1_7_ziel / 100,Ziel formula for 4.1.1.8: 4.1.1.8(Ziel) = 4.1.1.6(Ziel) × 4.1.1.7(Ziel)%
Formula,V_4.1.1.9,verbrauch,status,all,False,Verbrauch_4_1_1_8 / Verbrauch_4_1_1_3 *100,Anteil NE Elektrotraktion an NE gesamt PVk
Formula,V_4.1.1.9_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_8_ziel / Verbrauch_4_1_1_3_ziel *100,
Formula,V_4.1.2,verbrauch,status,all,False,100 - Verbrauch_4_1_1,davon Güterverkehr u.a. (GVk)
Formula,V_4.1.2.10,verbrauch,status,all,False,Verbrauch_4_1_2_4_0 * Verbrauch_4_1_2_9 / Verbrauch_4_1_2_7,Stromverbrauch GVk
Formula,V_4.1.2.10_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_4_1_ziel * Verbrauch_4_1_2_9_ziel / Verbrauch_4_1_2_7_ziel,
Formula,V_4_1_2_10_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_4_1_ziel * Verbrauch_4_1_2_9_ziel / Verbrauch_4_1_2_7_ziel,Ziel formula for 4.1.2.10: 4.1.2.10(Ziel) = 4.1.2.4.1(Ziel) × 4.1.2.9(Ziel) / 4.1.2.7(Ziel)
Formula,V_4.1.2.11,verbrauch,status,all,False,100 - Verbrauch_4_1_2_6_status,Anteil Verbrennungstraktion an Endverbrauch GVk
Formula,V_4.1.2.11_ziel,verbrauch,ziel,all,False,"IF(Verbrauch_4_1_2_15_1_ziel == ""Aktiv""; 0; 100 - Verbrauch_4_1_2_6_ziel)",
Formula,V_4.1.2.13,verbrauch,status,all,False,Verbrauch_4_1_2_11 * Verbrauch_4_1_2_12 / 100,Anteil NE Verbrennungstraktion an Endverbrauch GVk
Formula,V_4.1.2.13_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_11_ziel * Verbrauch_4_1_2_12_ziel / 100,
Formula,V_4_1_2_13_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_11_ziel * Verbrauch_4_1_2_12_ziel / 100,Ziel formula for 4.1.2.13: 4.1.2.13(Ziel) = 4.1.2.11(Ziel) × 4.1.2.12(Ziel)%
Formula,V_4.1.2.14,verbrauch,status,all,False,100 - Verbrauch_4_1_2_9,Anteil NE Verbrennungstraktion an NE gesamt GVk
Formula,V_4.1.2.14_ziel,verbrauch,ziel,all,False,"IF(Verbrauch_4_1_2_15_1_ziel == ""Aktiv""; 0; 100 - Verbrauch_4_1_2_9_ziel)",
Formula,V_4_1_2_14_ziel,verbrauch,ziel,all,False,"IF(Verbrauch_4_1_2_15_1_ziel == ""Aktiv""; 0; 100 - Verbrauch_4_1_2_9_ziel)","Ziel formula for 4.1.2.14: 4.1.2.14(Ziel) = IF(4.1.2.15.1(Ziel) == ""Aktiv""; 0; 100 - 4.1.2.9(Ziel))"
Formula,V_4.1.2.15,verbrauch,status,all,False,Verbrauch_4_1_2_4_0 * Verbrauch_4_1_2_14 / Verbrauch_4_1_2_12,Kohlenwasserstoffverbrauch (gasförmig) GVk
Formula,V_4.1.2.15_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_4_1_ziel * Verbrauch_4_1_2_14_ziel / Verbrauch_4_1_2_12_ziel,
Formula,V_4_1_2_15_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_4_1_ziel * Verbrauch_4_1_2_14_ziel / Verbrauch_4_1_2_12_ziel,Ziel formula for 4.1.2.15: 4.1.2.15(Ziel) = 4.1.2.4.1(Ziel) × 4.1.2.14(Ziel) / 4.1.2.12(Ziel)
Formula,V_4.1.2.16,verbrauch,status,all,False,0,Anteil FC-Traktion an Endverbrauch GVk
Formula,V_4.1.2.16_ziel,verbrauch,ziel,all,False,"IF(Verbrauch_4_1_2_15_1_ziel == ""Aktiv""; 100 - Verbrauch_4_1_2_6_ziel; 0)",
Formula,V_4_1_2_16_ziel,verbrauch,ziel,all,False,"IF(Verbrauch_4_1_2_15_1_ziel == ""Aktiv""; 100 - Verbrauch_4_1_2_6_ziel; 0)","Ziel formula for 4.1.2.16: 4.1.2.16(Ziel) = IF(4.1.2.15.1(Ziel) == ""Aktiv""; 100 - 4.1.2.6(Ziel); 0)"
Formula,V_4.1.2.18,verbrauch,status,all,False,Verbrauch_4_1_2_16 * Verbrauch_4_1_2_17 / 100,Anteil NE FC-Traktion an Endverbrauch GVk
Formula,V_4.1.2.18_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_16_ziel * Verbrauch_4_1_2_17_ziel / 100,
Formula,V_4_1_2_18_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_16_ziel * Verbrauch_4_1_2_17_ziel / 100,Ziel formula for 4.1.2.18: 4.1.2.18(Ziel) = 4.1.2.16(Ziel) × 4.1.2.17(Ziel)%
Formula,V_4.1.2.19,verbrauch,status,all,False,0,Anteil NE FC-Traktion an NE gesamt GVk
Formula,V_4.1.2.19_ziel,verbrauch,ziel,all,False,"IF(Verbrauch_4_1_2_15_1_ziel == ""Aktiv""; 100 - Verbrauch_4_1_2_9_ziel; 0)",
Formula,V_4_1_2_19_ziel,verbrauch,ziel,all,False,"IF(Verbrauch_4_1_2_15_1_ziel == ""Aktiv""; 100 - Verbrauch_4_1_2_9_ziel; 0)","Ziel formula for 4.1.2.19: 4.1.2.19(Ziel) = IF(4.1.2.15.1(Ziel) == ""Aktiv""; 100 - 4.1.2.9(Ziel); 0)"
Formula,V_4.1.2.2,verbrauch,status,all,False,Verbrauch_4_1_0*Verbrauch_4_1_2 / 100*Verbrauch_4_1_2_1 / 100,Transport subtype
Formula,V_4.1.2.20,verbrauch,status,all,False,Verbrauch_4_1_2_4_0 * Verbrauch_4_1_2_19 / Verbrauch_4_1_2_17,Wasserstoffverbrauch GVk
Formula,V_4.1.2.20_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_4_1_ziel * Verbrauch_4_1_2_19_ziel / Verbrauch_4_1_2_17_ziel,
Formula,V_4_1_2_20_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_4_1_ziel * Verbrauch_4_1_2_19_ziel / Verbrauch_4_1_2_17_ziel,Ziel formula for 4.1.2.20: 4.1.2.20(Ziel) = 4.1.2.4.1(Ziel) × 4.1.2.19(Ziel) / 4.1.2.17(Ziel)
Formula,V_4.1.2.2_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_1_ziel / 100 * Verbrauch_4_1_2_ziel / 100 * Verbrauch_4_1_0_ziel,
Formula,V_4_1_2_2_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_1_ziel / 100 * Verbrauch_4_1_2_ziel / 100 * Verbrauch_4_1_ziel,Ziel formula for 4.1.2.2: 4.1.2.2(Ziel) = 4.1.2.1(Ziel)% × 4.1.2(Ziel)% × 4.1.0(Ziel)
Formula,V_4.1.2.3,verbrauch,status,all,False,Verbrauch_4_1_2_6 * Verbrauch_4_1_2_7 / 100 + Verbrauch_4_1_2_11 * Verbrauch_4_1_2_12 / 100,Nutzungsgrad Traktionsmix GVk
Formula,V_4.1.2.3_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_6_ziel * Verbrauch_4_1_2_7_ziel / 100 + Verbrauch_4_1_2_11_ziel * Verbrauch_4_1_2_12_ziel / 100 + Verbrauch_4_1_2_16_ziel * Verbrauch_4_1_2_17_ziel / 100,
Formula,V_4_1_2_3_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_6_ziel * Verbrauch_4_1_2_7_ziel / 100 + Verbrauch_4_1_2_11_ziel * Verbrauch_4_1_2_12_ziel / 100 + Verbrauch_4_1_2_16_ziel * Verbrauch_4_1_2_17_ziel / 100,Ziel formula for 4.1.2.3: 4.1.2.3(Ziel) = 4.1.2.6(Ziel) × 4.1.2.7(Ziel)% + 4.1.2.11(Ziel) × 4.1.2.12(Ziel)% + 4.1.2.16(Ziel) ×
Formula,V_4.1.2.4.0,verbrauch,status,all,False,Verbrauch_4_1_2_2 * Verbrauch_4_1_2_3 / 100,Nutzenergie (NE) gesamt GVk
Formula,V_4.1.2.4.0_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_2_status * 0,
Formula,V_4.1.2.4.1,verbrauch,status,all,False,Verbrauch_4_1_2_4_0*0,Nutzenergie (NE) gesamt GVk (Ziel)
Formula,V_4.1.2.4.1_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_4_0_status * Verbrauch_4_1_2_2_ziel / Verbrauch_4_1_2_2_status,
Formula,V_4_1_2_4_1_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_4_0_status * Verbrauch_4_1_2_2_ziel / Verbrauch_4_1_2_2_status,Ziel formula for 4.1.2.4.1: 4.1.2.4.1(Ziel) = 4.1.2.4.0(Status) × 4.1.2.2(Ziel) / 4.1.2.2(Status)
Formula,V_4.1.2.8,verbrauch,status,all,False,Verbrauch_4_1_2_6 * Verbrauch_4_1_2_7 / 100,Anteil NE Elektrotraktion an Endverbrauch GVk
Formula,V_4.1.2.8_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_6_ziel * Verbrauch_4_1_2_7_ziel / 100,
Formula,V_4_1_2_8_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_6_ziel * Verbrauch_4_1_2_7_ziel / 100,Ziel formula for 4.1.2.8: 4.1.2.8(Ziel) = 4.1.2.6(Ziel) × 4.1.2.7(Ziel)%
Formula,V_4.1.2.9,verbrauch,status,all,False,Verbrauch_4_1_2_8 / Verbrauch_4_1_2_3 * 100,Anteil NE Elektrotraktion an NE gesamt GVk
Formula,V_4.1.2.9_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_2_8_zeil / Verbrauch_4_1_2_3_zeil * 100,
Formula,V_4.1.2_ziel,verbrauch,ziel,all,False,100 - Verbrauch_4_1_1_ziel,
Formula,V_4_1_2_ziel,verbrauch,ziel,all,False,100 - Verbrauch_4_1_1_ziel,Ziel formula for 4.1.2: 4.1.2(Ziel) = 100 - 4.1.1(Ziel)
Formula,V_4.1_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_ziel + Verbrauch_4_1_2_ziel,
Formula,V_4_1_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_ziel + Verbrauch_4_1_2_ziel,Ziel formula for 4.1: 4.1(Ziel) = 4.1.1(Ziel) + 4.1.2(Ziel) (sum of direct children)
Formula,V_5.2,verbrauch,status,all,False,Verbrauch_5_0 * Verbrauch_5_1 / 100,Other transport
Formula,V_5.2.2,verbrauch,status,all,False,Verbrauch_5_2 * Verbrauch_5_2_1 / 100,Transport adjusted
Formula,V_5.2.2_ziel,verbrauch,ziel,all,False,Verbrauch_5_2_ziel * Verbrauch_5_2_1_ziel / 100,
Formula,V_5_2_2_ziel,verbrauch,ziel,all,False,Verbrauch_5_2_ziel * Verbrauch_5_2_1_ziel / 100,Ziel formula for 4.2.5: 4.2.5(Ziel) = 4.2.3(Ziel) × 4.2.4(Ziel)%
Formula,V_5.2_ziel,verbrauch,ziel,all,False,Verbrauch_5_0_ziel * Verbrauch_5_1_ziel / 100,
Formula,V_5_2_ziel,verbrauch,ziel,all,False,Verbrauch_5_0_ziel * Verbrauch_5_1_ziel / 100,Ziel formula for 4.2.3: 4.2.3(Ziel) = 4.2.1(Ziel) × 4.2.2(Ziel)%
Formula,V_6.0,verbrauch,status,all,False,Verbrauch_6_1 + Verbrauch_6_2,Total transport energy
Formula,V_6.0_ziel,verbrauch,ziel,all,False,Verbrauch_6_1_ziel + Verbrauch_6_2_ziel,
Formula,V_6.1,verbrauch,status,all,False,Verbrauch_4_1_1_15 + Verbrauch_4_1_2_15 + Verbrauch_5_2_2,davon Kraftstoffe
Formula,V_6.1.1,verbrauch,status,all,False,Verbrauch_4_1_1_20 + Verbrauch_4_1_2_20,davon Wasserstoff (FC-Traktion)
Formula,V_6.1.1_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_20_ziel + Verbrauch_4_1_2_20_ziel,
Formula,V_6_1_1_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_20_ziel + Verbrauch_4_1_2_20_ziel,Ziel formula for 4.3.3: 4.3.3(Ziel) = 4.1.1.20(Ziel) + 4.1.2.20(Ziel)
Formula,V_6.1.2,verbrauch,status,all,False,Verbrauch_4_1_1_15 + Verbrauch_4_1_2_15,davon Kohlenwasserstoff (gasförmig)
Formula,V_6.1.2_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_15_ziel + Verbrauch_4_1_2_15_ziel,
Formula,V_6_1_2_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_15_ziel + Verbrauch_4_1_2_15_ziel,Ziel formula for 4.3.4: 4.3.4(Ziel) = 4.1.1.15(Ziel) + 4.1.2.15(Ziel)
Formula,V_6.1.3,verbrauch,status,all,False,Verbrauch_5_2_2,"davon Kohlenwasserstoff (flüssig, für Luftverkehr)"
Formula,V_6.1.3_ziel,verbrauch,ziel,all,False,Verbrauch_5_2_2_ziel,
Formula,V_6_1_3_ziel,verbrauch,ziel,all,False,Verbrauch_5_2_2_ziel,Ziel formula for 4.3.5: 4.3.5(Ziel) = 4.2.5(Ziel)
Formula,V_6.1_ziel,verbrauch,ziel,all,False,Verbrauch_6_1_1_ziel + Verbrauch_6_1_2_ziel + Verbrauch_6_1_3_ziel,
Formula,V_6.2,verbrauch,status,all,False,Verbrauch_4_1_1_10 + Verbrauch_4_1_2_10,davon Strom
Formula,V_6.2_ziel,verbrauch,ziel,all,False,Verbrauch_4_1_1_10_ziel + Verbrauch_4_1_2_10_ziel,
Formula,V_7,verbrauch,status,all,False,Verbrauch_6_2 + Verbrauch_3_6_0 + Verbrauch_2_9_0 + Verbrauch_1_4,Total final energy (Status)
