day,field,our_value,excel_cell,excel_value,drift,verdict
96,wind_promille,1.5519480647819903,C252,1.5519480647819903,0.0,EXACT
96,solar_promille,4.803209160159116,D252,4.803209160159116,0.0,EXACT
96,heizung_abwaerm_promille,1.1421883665774049,E252,1.1421883665774049,0.0,EXACT
96,verbrauch_promille,2.842613007303677,F252,2.842613007303677,0.0,EXACT
97,wind_promille,2.0935187924121914,C253,2.0935187924121914,0.0,EXACT
97,solar_promille,3.0719583281403233,D253,3.0719583281403233,0.0,EXACT
97,heizung_abwaerm_promille,1.11540563969518,E253,1.11540563969518,0.0,EXACT
97,verbrauch_promille,2.3763746249286397,F253,2.3763746249286397,0.0,EXACT
98,wind_promille,0.7545838271654552,C254,0.7545838271654552,0.0,EXACT
98,solar_promille,1.5924160230785045,D254,1.5924160230785045,0.0,EXACT
98,heizung_abwaerm_promille,1.088622912812956,E254,1.0886229128129559,2.039683367965105e-16,PASS_COSMETIC
98,verbrauch_promille,2.3023732318216616,F254,2.3023732318216616,0.0,EXACT
99,wind_promille,0.6058177651315761,C255,0.6058177651315761,0.0,EXACT
99,solar_promille,3.873905297714988,D255,3.873905297714988,0.0,EXACT
99,heizung_abwaerm_promille,1.061840185930731,E255,1.061840185930731,0.0,EXACT
99,verbrauch_promille,2.035233315441597,F255,2.035233315441597,0.0,EXACT
100,wind_promille,3.623355475898248,C256,3.6233554758982476,1.2256297037484865e-16,PASS_COSMETIC
100,solar_promille,4.640146715285417,D256,4.640146715285417,0.0,EXACT
100,heizung_abwaerm_promille,1.0350574590485069,E256,1.0350574590485069,0.0,EXACT
100,verbrauch_promille,2.1692268769292946,F256,2.1692268769292946,0.0,EXACT
101,wind_promille,4.274462395521153,C257,4.274462395521153,0.0,EXACT
101,solar_promille,3.0935337326788184,D257,3.0935337326788184,0.0,EXACT
101,heizung_abwaerm_promille,1.0082747321662824,E257,1.0082747321662824,0.0,EXACT
101,verbrauch_promille,2.7513178934951212,F257,2.7513178934951212,0.0,EXACT
102,wind_promille,3.361270780752154,C258,3.3612707807521534,1.3211943899107364e-16,PASS_COSMETIC
102,solar_promille,2.306518011178938,D258,2.306518011178938,0.0,EXACT
102,heizung_abwaerm_promille,0.9814920052840574,E258,0.9814920052840574,0.0,EXACT
102,verbrauch_promille,2.8785949802593,F258,2.8785949802593,0.0,EXACT
103,wind_promille,3.301350799673143,C259,3.301350799673143,0.0,EXACT
103,solar_promille,2.8335969520086106,D259,2.8335969520086106,0.0,EXACT
103,heizung_abwaerm_promille,0.9547092784018334,E259,0.9547092784018334,0.0,EXACT
103,verbrauch_promille,2.846184275337376,F259,2.846184275337376,0.0,EXACT
104,wind_promille,1.041534602945798,C260,1.041534602945798,0.0,EXACT
104,solar_promille,2.9987730352123863,D260,2.9987730352123863,0.0,EXACT
104,heizung_abwaerm_promille,0.9279265515196083,E260,0.9279265515196085,1.1964557138784446e-16,PASS_COSMETIC
104,verbrauch_promille,2.7793516374574194,F260,2.7793516374574194,0.0,EXACT
105,wind_promille,2.3398746462471065,C261,2.3398746462471065,0.0,EXACT
105,solar_promille,1.5841832433731295,D261,1.5841832433731295,0.0,EXACT
105,heizung_abwaerm_promille,0.9279265515196102,E261,0.9279265515196102,0.0,EXACT
105,verbrauch_promille,2.476240126539083,F261,2.476240126539083,0.0,EXACT
106,wind_promille,1.2584566348967086,C262,1.2584566348967086,0.0,EXACT
106,solar_promille,1.5546601966341729,D262,1.5546601966341727,1.4282516874475603e-16,PASS_COSMETIC
106,heizung_abwaerm_promille,0.8672331637478199,E262,0.8672331637478199,0.0,EXACT
106,verbrauch_promille,2.2863549639892624,F262,2.2863549639892624,0.0,EXACT
107,wind_promille,1.5332168120108756,C263,1.5332168120108756,0.0,EXACT
107,solar_promille,2.9140238323629357,D263,2.9140238323629357,0.0,EXACT
107,heizung_abwaerm_promille,0.8065397759760291,E263,0.8065397759760291,0.0,EXACT
107,verbrauch_promille,2.8121545373087096,F263,2.8121545373087096,0.0,EXACT
108,wind_promille,2.9936747763838114,C264,2.9936747763838114,0.0,EXACT
108,solar_promille,2.5265762750904543,D264,2.5265762750904543,0.0,EXACT
108,heizung_abwaerm_promille,0.7458463882042383,E264,0.7458463882042383,0.0,EXACT
108,verbrauch_promille,2.8839912110492834,F264,2.8839912110492834,0.0,EXACT
109,wind_promille,3.7360416525297273,C265,3.7360416525297273,0.0,EXACT
109,solar_promille,3.561462482211323,D265,3.5614624822113234,1.2469293501424905e-16,PASS_COSMETIC
109,heizung_abwaerm_promille,0.6851530004324484,E265,0.6851530004324484,0.0,EXACT
109,verbrauch_promille,2.8972127685218574,F265,2.8972127685218574,0.0,EXACT
110,wind_promille,3.109972982249714,C266,3.109972982249714,0.0,EXACT
110,solar_promille,2.41401032453939,D266,2.4140103245393894,1.839632603621105e-16,PASS_COSMETIC
110,heizung_abwaerm_promille,0.6244596126606581,E266,0.6244596126606581,0.0,EXACT
110,verbrauch_promille,2.9189309724098775,F266,2.9189309724098775,0.0,EXACT
111,wind_promille,3.476664222485892,C267,3.476664222485892,0.0,EXACT
111,solar_promille,4.9096333393741745,D267,4.9096333393741745,0.0,EXACT
111,heizung_abwaerm_promille,0.5637662248888673,E267,0.5637662248888673,0.0,EXACT
111,verbrauch_promille,2.780628729024074,F267,2.780628729024074,0.0,EXACT
112,wind_promille,2.7024408647700437,C268,2.7024408647700437,0.0,EXACT
112,solar_promille,4.6471846330654385,D268,4.6471846330654385,0.0,EXACT
112,heizung_abwaerm_promille,0.503072837117077,E268,0.503072837117077,0.0,EXACT
112,verbrauch_promille,2.340836738989138,F268,2.340836738989138,0.0,EXACT
113,wind_promille,1.7057263444256976,C269,1.7057263444256976,0.0,EXACT
113,solar_promille,3.502982137751097,D269,3.5029821377510966,1.2677461442471598e-16,PASS_COSMETIC
113,heizung_abwaerm_promille,0.442379449345287,E269,0.44237944934528706,1.2548311480882136e-16,PASS_COSMETIC
113,verbrauch_promille,2.1604183317608285,F269,2.1604183317608285,0.0,EXACT
114,wind_promille,4.29578320621617,C270,4.29578320621617,0.0,EXACT
114,solar_promille,2.7172110640901264,D270,2.7172110640901264,0.0,EXACT
114,heizung_abwaerm_promille,0.3816860615734962,E270,0.38168606157349627,1.454366738004887e-16,PASS_COSMETIC
114,verbrauch_promille,2.8046072429646256,F270,2.8046072429646256,0.0,EXACT
115,wind_promille,3.476381373893119,C271,3.476381373893119,0.0,EXACT
115,solar_promille,2.7805568501024576,D271,2.7805568501024576,0.0,EXACT
115,heizung_abwaerm_promille,0.3209926738017068,E271,0.3209926738017068,0.0,EXACT
115,verbrauch_promille,2.902024530545237,F271,2.9020245305452366,1.5302737973983508e-16,PASS_COSMETIC
116,wind_promille,2.36309106956077,C272,2.36309106956077,0.0,EXACT
116,solar_promille,3.991635405299496,D272,3.991635405299496,0.0,EXACT
116,heizung_abwaerm_promille,0.2602992860299165,E272,0.2602992860299165,0.0,EXACT
116,verbrauch_promille,2.869709962541932,F272,2.8697099625419322,1.547505551594828e-16,PASS_COSMETIC
117,wind_promille,0.9402835908507264,C273,0.9402835908507264,0.0,EXACT
117,solar_promille,4.607084342691813,D273,4.607084342691813,0.0,EXACT
117,heizung_abwaerm_promille,0.1996058982581265,E273,0.19960589825812658,4.171556430622495e-16,PASS_COSMETIC
117,verbrauch_promille,2.8274572405763876,F273,2.8274572405763876,0.0,EXACT
118,wind_promille,1.914972814253461,C274,1.914972814253461,0.0,EXACT
118,solar_promille,2.1351775266784494,D274,2.1351775266784494,0.0,EXACT
118,heizung_abwaerm_promille,0.1389125104863366,E274,0.13891251048633668,5.994184868977426e-16,PASS_COSMETIC
118,verbrauch_promille,2.7781657667169544,F274,2.7781657667169544,0.0,EXACT
119,wind_promille,1.8625035218822257,C275,1.8625035218822255,1.192183543903506e-16,PASS_COSMETIC
119,solar_promille,2.862418469965636,D275,2.862418469965636,0.0,EXACT
119,heizung_abwaerm_promille,0.0782191227145472,E275,0.07821912271454723,3.5484386237519023e-16,PASS_COSMETIC
119,verbrauch_promille,2.3988701176529945,F275,2.3988701176529945,0.0,EXACT
120,wind_promille,0.830295895203718,C276,0.830295895203718,0.0,EXACT
120,solar_promille,5.269236992992194,D276,5.269236992992194,0.0,EXACT
120,heizung_abwaerm_promille,0.0175257349427564,E276,0.017525734942756444,2.5735189150534546e-15,PASS_COSMETIC
120,verbrauch_promille,2.132501481551851,F276,2.132501481551851,0.0,EXACT
121,wind_promille,1.1131743539775474,C277,1.1131743539775474,0.0,EXACT
121,solar_promille,3.9250580608981385,D277,3.9250580608981385,0.0,EXACT
121,heizung_abwaerm_promille,-0.043167652829033,E277,-0.04316765282903301,1.6074290467885662e-16,PASS_COSMETIC
121,verbrauch_promille,2.159740457238066,F277,2.159740457238066,0.0,EXACT
122,wind_promille,2.2743714799020487,C278,2.2743714799020487,0.0,EXACT
122,solar_promille,3.3279846516002816,D278,3.3279846516002816,0.0,EXACT
122,heizung_abwaerm_promille,-0.1038610406008229,E278,-0.10386104060082291,1.3361880188695606e-16,PASS_COSMETIC
122,verbrauch_promille,2.769517813901181,F278,2.769517813901181,0.0,EXACT
123,wind_promille,0.7731253429923493,C279,0.7731253429923493,0.0,EXACT
123,solar_promille,5.530558727257699,D279,5.530558727257699,0.0,EXACT
123,heizung_abwaerm_promille,-0.1645544283726137,E279,-0.1645544283726137,0.0,EXACT
123,verbrauch_promille,2.7893526081562565,F279,2.7893526081562565,0.0,EXACT
124,wind_promille,1.6673256951037108,C280,1.6673256951037108,0.0,EXACT
124,solar_promille,5.715649175884042,D280,5.715649175884042,0.0,EXACT
124,heizung_abwaerm_promille,-0.2252478161444036,E280,-0.2252478161444036,0.0,EXACT
124,verbrauch_promille,2.799189162874955,F280,2.7991891628749554,1.5864923162032862e-16,PASS_COSMETIC
125,wind_promille,2.983457090572819,C281,2.983457090572819,0.0,EXACT
125,solar_promille,4.201460400979097,D281,4.201460400979097,0.0,EXACT
125,heizung_abwaerm_promille,-0.2859412039161935,E281,-0.2859412039161935,0.0,EXACT
125,verbrauch_promille,2.8545678516269466,F281,2.8545678516269466,0.0,EXACT
126,wind_promille,1.7078854805779862,C282,1.7078854805779862,0.0,EXACT
126,solar_promille,3.701356373312721,D282,3.701356373312721,0.0,EXACT
126,heizung_abwaerm_promille,-0.3466345916879834,E282,-0.3466345916879834,0.0,EXACT
126,verbrauch_promille,2.435875730298913,F282,2.435875730298913,0.0,EXACT
127,wind_promille,2.7515124603808836,C283,2.7515124603808836,0.0,EXACT
127,solar_promille,3.9916806652209105,D283,3.9916806652209105,0.0,EXACT
127,heizung_abwaerm_promille,-0.4073279794597733,E283,-0.4073279794597733,0.0,EXACT
127,verbrauch_promille,2.2523230410306274,F283,2.2523230410306274,0.0,EXACT
128,wind_promille,2.2960313575436797,C284,2.2960313575436797,0.0,EXACT
128,solar_promille,4.1459943672851045,D284,4.1459943672851045,0.0,EXACT
128,heizung_abwaerm_promille,-0.4680213672315636,E284,-0.4680213672315636,0.0,EXACT
128,verbrauch_promille,2.7931161500271937,F284,2.7931161500271937,0.0,EXACT
129,wind_promille,2.7980876097163763,C285,2.7980876097163763,0.0,EXACT
129,solar_promille,4.82838725444224,D285,4.82838725444224,0.0,EXACT
129,heizung_abwaerm_promille,-0.5287147550033531,E285,-0.5287147550033531,0.0,EXACT
129,verbrauch_promille,2.8693461717021576,F285,2.8693461717021576,0.0,EXACT
130,wind_promille,1.7165940549530017,C286,1.7165940549530017,0.0,EXACT
130,solar_promille,2.9782793427957075,D286,2.9782793427957075,0.0,EXACT
130,heizung_abwaerm_promille,-0.5894081427751434,E286,-0.5894081427751434,0.0,EXACT
130,verbrauch_promille,2.8883266583395053,F286,2.8883266583395053,0.0,EXACT
131,wind_promille,0.8350498597505793,C287,0.8350498597505793,0.0,EXACT
131,solar_promille,2.5290882007289825,D287,2.5290882007289825,0.0,EXACT
131,heizung_abwaerm_promille,-0.6501015305469338,E287,-0.6501015305469338,0.0,EXACT
131,verbrauch_promille,2.86097078889997,F287,2.8609707888999694,1.5522325903257924e-16,PASS_COSMETIC
132,wind_promille,1.9764440705338304,C288,1.9764440705338304,0.0,EXACT
132,solar_promille,3.625636524785548,D288,3.625636524785548,0.0,EXACT
132,heizung_abwaerm_promille,-0.7107949183187232,E288,-0.7107949183187232,0.0,EXACT
132,verbrauch_promille,2.7945718596187823,F288,2.7945718596187823,0.0,EXACT
133,wind_promille,1.6447891625068378,C289,1.6447891625068378,0.0,EXACT
133,solar_promille,4.155861030153558,D289,4.155861030153558,0.0,EXACT
133,heizung_abwaerm_promille,-0.7714883060905133,E289,-0.7714883060905133,0.0,EXACT
133,verbrauch_promille,2.3485610126606793,F289,2.3485610126606793,0.0,EXACT
134,wind_promille,0.6870743683176197,C290,0.6870743683176197,0.0,EXACT
134,solar_promille,4.0573211292489795,D290,4.0573211292489795,0.0,EXACT
134,heizung_abwaerm_promille,-0.8321816938623035,E290,-0.8321816938623035,0.0,EXACT
134,verbrauch_promille,2.1479483901974574,F290,2.1479483901974574,0.0,EXACT
135,wind_promille,1.4107135053395357,C291,1.4107135053395357,0.0,EXACT
135,solar_promille,4.170484510762721,D291,4.170484510762721,0.0,EXACT
135,heizung_abwaerm_promille,-0.8928750816340991,E291,-0.8928750816340991,0.0,EXACT
135,verbrauch_promille,2.716954953646241,F291,2.716954953646241,0.0,EXACT
136,wind_promille,3.813308509416464,C292,3.8133085094164643,1.1645771873779493e-16,PASS_COSMETIC
136,solar_promille,2.956264917019487,D292,2.956264917019487,0.0,EXACT
136,heizung_abwaerm_promille,-0.9649031469445812,E292,-0.9649031469445812,0.0,EXACT
136,verbrauch_promille,2.8487177016359833,F292,2.8487177016359833,0.0,EXACT
137,wind_promille,2.8109106648632873,C293,2.8109106648632873,0.0,EXACT
137,solar_promille,4.6457317895880195,D293,4.6457317895880195,0.0,EXACT
137,heizung_abwaerm_promille,-1.0369312122550631,E293,-1.0369312122550631,0.0,EXACT
137,verbrauch_promille,2.8252023928487784,F293,2.8252023928487784,0.0,EXACT
138,wind_promille,0.9646138402999074,C294,0.9646138402999074,0.0,EXACT
138,solar_promille,5.37950373953538,D294,5.37950373953538,0.0,EXACT
138,heizung_abwaerm_promille,-1.108959277565545,E294,-1.108959277565545,0.0,EXACT
138,verbrauch_promille,2.180297370847768,F294,2.180297370847768,0.0,EXACT
139,wind_promille,1.7329535959213584,C295,1.7329535959213584,0.0,EXACT
139,solar_promille,4.618829292298987,D295,4.618829292298987,0.0,EXACT
139,heizung_abwaerm_promille,-1.1809873428760271,E295,-1.1809873428760271,0.0,EXACT
139,verbrauch_promille,2.4054915479228787,F295,2.4054915479228787,0.0,EXACT
140,wind_promille,2.762847485974509,C296,2.762847485974509,0.0,EXACT
140,solar_promille,4.335660593966496,D296,4.335660593966496,0.0,EXACT
140,heizung_abwaerm_promille,-1.253015408186509,E296,-1.253015408186509,0.0,EXACT
140,verbrauch_promille,2.278881411031619,F296,2.278881411031619,0.0,EXACT
141,wind_promille,2.146332422200716,C297,2.146332422200716,0.0,EXACT
141,solar_promille,4.944569472714358,D297,4.944569472714358,0.0,EXACT
141,heizung_abwaerm_promille,-1.325043473496991,E297,-1.325043473496991,0.0,EXACT
141,verbrauch_promille,2.1658659084050744,F297,2.1658659084050744,0.0,EXACT
142,wind_promille,1.8992808662369915,C298,1.8992808662369915,0.0,EXACT
142,solar_promille,5.222433708257017,D298,5.222433708257017,0.0,EXACT
142,heizung_abwaerm_promille,-1.397071538807473,E298,-1.397071538807473,0.0,EXACT
142,verbrauch_promille,2.722556021620782,F298,2.722556021620782,0.0,EXACT
143,wind_promille,3.664226219142218,C299,3.664226219142218,0.0,EXACT
143,solar_promille,2.931435324131258,D299,2.931435324131258,0.0,EXACT
143,heizung_abwaerm_promille,-1.4690996041179551,E299,-1.4690996041179551,0.0,EXACT
143,verbrauch_promille,2.807990607021024,F299,2.807990607021024,0.0,EXACT
144,wind_promille,1.4773041454667477,C300,1.4773041454667475,1.5030392056124454e-16,PASS_COSMETIC
144,solar_promille,3.72088150341112,D300,3.7208815034111202,1.193505381568705e-16,PASS_COSMETIC
144,heizung_abwaerm_promille,-1.541127669428437,E300,-1.541127669428437,0.0,EXACT
144,verbrauch_promille,2.7521410658607963,F300,2.7521410658607963,0.0,EXACT
145,wind_promille,1.7348896154818318,C301,1.7348896154818318,0.0,EXACT
145,solar_promille,5.44627117560668,D301,5.44627117560668,0.0,EXACT
145,heizung_abwaerm_promille,-1.613155734738919,E301,-1.613155734738919,0.0,EXACT
145,verbrauch_promille,2.7405887948842436,F301,2.7405887948842436,0.0,EXACT
146,wind_promille,1.943932293776914,C302,1.943932293776914,0.0,EXACT
146,solar_promille,6.059823722291712,D302,6.059823722291712,0.0,EXACT
146,heizung_abwaerm_promille,-1.685183800049401,E302,-1.685183800049401,0.0,EXACT
146,verbrauch_promille,2.6824221354923012,F302,2.6824221354923012,0.0,EXACT
147,wind_promille,0.8370052043701864,C303,0.8370052043701864,0.0,EXACT
147,solar_promille,6.391483900428154,D303,6.391483900428154,0.0,EXACT
147,heizung_abwaerm_promille,-1.7572118653598827,E303,-1.7572118653598827,0.0,EXACT
147,verbrauch_promille,2.181343952302734,F303,2.181343952302734,0.0,EXACT
148,wind_promille,1.0008237306455692,C304,1.0008237306455692,0.0,EXACT
148,solar_promille,6.135883020229497,D304,6.135883020229497,0.0,EXACT
148,heizung_abwaerm_promille,-1.829239930670365,E304,-1.829239930670365,0.0,EXACT
148,verbrauch_promille,1.9695559592825451,F304,1.9695559592825453,1.127384088167345e-16,PASS_COSMETIC
149,wind_promille,1.9010148510883411,C305,1.9010148510883411,0.0,EXACT
149,solar_promille,6.075691850739785,D305,6.075691850739785,0.0,EXACT
149,heizung_abwaerm_promille,-1.901267995980847,E305,-1.901267995980847,0.0,EXACT
149,verbrauch_promille,2.023156661272577,F305,2.023156661272577,0.0,EXACT
150,wind_promille,1.427109939602602,C306,1.4271099396026021,1.5559039900378144e-16,PASS_COSMETIC
150,solar_promille,5.840136589735798,D306,5.840136589735798,0.0,EXACT
150,heizung_abwaerm_promille,-1.9732960612913288,E306,-1.9732960612913288,0.0,EXACT
150,verbrauch_promille,2.5804061165602503,F306,2.5804061165602503,0.0,EXACT
151,wind_promille,1.7694410643891203,C307,1.7694410643891205,1.2548855646779605e-16,PASS_COSMETIC
151,solar_promille,6.428705659799791,D307,6.428705659799791,0.0,EXACT
151,heizung_abwaerm_promille,-2.0453241266018107,E307,-2.0453241266018107,0.0,EXACT
151,verbrauch_promille,2.7077640457332675,F307,2.7077640457332675,0.0,EXACT
152,wind_promille,2.2741571474280216,C308,2.2741571474280216,0.0,EXACT
152,solar_promille,5.729118528497125,D308,5.729118528497125,0.0,EXACT
152,heizung_abwaerm_promille,-2.1173521919122926,E308,-2.1173521919122926,0.0,EXACT
152,verbrauch_promille,2.7600871099241524,F308,2.7600871099241524,0.0,EXACT
153,wind_promille,1.7352321960755634,C309,1.7352321960755634,0.0,EXACT
153,solar_promille,5.707162940618743,D309,5.707162940618743,0.0,EXACT
153,heizung_abwaerm_promille,-2.189380257222775,E309,-2.189380257222775,0.0,EXACT
153,verbrauch_promille,2.6706759519810337,F309,2.6706759519810337,0.0,EXACT
154,wind_promille,1.414304452691267,C310,1.414304452691267,0.0,EXACT
154,solar_promille,6.519379386362456,D310,6.519379386362456,0.0,EXACT
154,heizung_abwaerm_promille,-2.261408322533257,E310,-2.261408322533257,0.0,EXACT
154,verbrauch_promille,2.2299602828018656,F310,2.2299602828018656,0.0,EXACT
155,wind_promille,0.9003738300927625,C311,0.9003738300927625,0.0,EXACT
155,solar_promille,6.382671793728668,D311,6.382671793728668,0.0,EXACT
155,heizung_abwaerm_promille,-2.3334363878437387,E311,-2.3334363878437387,0.0,EXACT
155,verbrauch_promille,2.074254525983562,F311,2.074254525983562,0.0,EXACT
156,wind_promille,0.8963542177929773,C312,0.8963542177929773,0.0,EXACT
156,solar_promille,5.8275045456688925,D312,5.8275045456688925,0.0,EXACT
156,heizung_abwaerm_promille,-2.405464453154221,E312,-2.405464453154221,0.0,EXACT
156,verbrauch_promille,2.6169774743749064,F312,2.6169774743749064,0.0,EXACT
157,wind_promille,0.8759118188767617,C313,0.8759118188767617,0.0,EXACT
157,solar_promille,4.742968204755848,D313,4.742968204755848,0.0,EXACT
157,heizung_abwaerm_promille,-2.477492518464703,E313,-2.477492518464703,0.0,EXACT
157,verbrauch_promille,2.7033106122247403,F313,2.7033106122247403,0.0,EXACT
158,wind_promille,0.714819882762772,C314,0.714819882762772,0.0,EXACT
158,solar_promille,5.032464240102145,D314,5.032464240102145,0.0,EXACT
158,heizung_abwaerm_promille,-2.549520583775185,E314,-2.549520583775185,0.0,EXACT
158,verbrauch_promille,2.6863779512004764,F314,2.6863779512004764,0.0,EXACT
159,wind_promille,1.05036264132273,C315,1.05036264132273,0.0,EXACT
159,solar_promille,5.109120969002606,D315,5.109120969002606,0.0,EXACT
159,heizung_abwaerm_promille,-2.6215486490856668,E315,-2.6215486490856668,0.0,EXACT
159,verbrauch_promille,2.34400543367612,F315,2.34400543367612,0.0,EXACT
160,wind_promille,1.7413670239386974,C316,1.7413670239386974,0.0,EXACT
160,solar_promille,5.9601885312888925,D316,5.9601885312888925,0.0,EXACT
160,heizung_abwaerm_promille,-2.6935767143961487,E316,-2.6935767143961487,0.0,EXACT
160,verbrauch_promille,2.497366760638101,F316,2.497366760638101,0.0,EXACT
161,wind_promille,2.4343724285867694,C317,2.4343724285867694,0.0,EXACT
161,solar_promille,5.72634862130653,D317,5.72634862130653,0.0,EXACT
161,heizung_abwaerm_promille,-2.739726027397261,E317,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
161,verbrauch_promille,2.3220206683319287,F317,2.3220206683319287,0.0,EXACT
162,wind_promille,2.456162311171663,C318,2.456162311171663,0.0,EXACT
162,solar_promille,6.2197587065956395,D318,6.2197587065956395,0.0,EXACT
162,heizung_abwaerm_promille,-2.739726027397261,E318,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
162,verbrauch_promille,2.187616886242624,F318,2.187616886242624,0.0,EXACT
163,wind_promille,2.228028231276159,C319,2.228028231276159,0.0,EXACT
163,solar_promille,6.360200242746157,D319,6.360200242746157,0.0,EXACT
163,heizung_abwaerm_promille,-2.739726027397261,E319,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
163,verbrauch_promille,2.7546056668653924,F319,2.7546056668653924,0.0,EXACT
164,wind_promille,2.432013014548915,C320,2.432013014548915,0.0,EXACT
164,solar_promille,6.4387669403303285,D320,6.4387669403303285,0.0,EXACT
164,heizung_abwaerm_promille,-2.739726027397261,E320,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
164,verbrauch_promille,2.7925245802381915,F320,2.7925245802381915,0.0,EXACT
165,wind_promille,1.7669779977613675,C321,1.7669779977613675,0.0,EXACT
165,solar_promille,5.730096142799686,D321,5.730096142799686,0.0,EXACT
165,heizung_abwaerm_promille,-2.739726027397261,E321,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
165,verbrauch_promille,2.7601985413525516,F321,2.7601985413525516,0.0,EXACT
166,wind_promille,0.7927789281312031,C322,0.7927789281312031,0.0,EXACT
166,solar_promille,5.308748904387425,D322,5.308748904387425,0.0,EXACT
166,heizung_abwaerm_promille,-2.739726027397261,E322,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
166,verbrauch_promille,2.7471594255323573,F322,2.7471594255323573,0.0,EXACT
167,wind_promille,0.9164118723500788,C323,0.9164118723500787,1.2114891329136337e-16,PASS_COSMETIC
167,solar_promille,4.543439841198143,D323,4.543439841198143,0.0,EXACT
167,heizung_abwaerm_promille,-2.739726027397261,E323,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
167,verbrauch_promille,2.7124534516784045,F323,2.7124534516784045,0.0,EXACT
168,wind_promille,0.3664259598789812,C324,0.36642595987898124,1.5149350021377138e-16,PASS_COSMETIC
168,solar_promille,5.521805458456052,D324,5.521805458456052,0.0,EXACT
168,heizung_abwaerm_promille,-2.739726027397261,E324,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
168,verbrauch_promille,2.2962029895902965,F324,2.2962029895902965,0.0,EXACT
169,wind_promille,0.3558850185333905,C325,0.3558850185333905,0.0,EXACT
169,solar_promille,5.648931525726299,D325,5.648931525726299,0.0,EXACT
169,heizung_abwaerm_promille,-2.739726027397261,E325,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
169,verbrauch_promille,2.161970178271036,F325,2.161970178271036,0.0,EXACT
170,wind_promille,1.7689245582631865,C326,1.7689245582631865,0.0,EXACT
170,solar_promille,4.40386276954665,D326,4.40386276954665,0.0,EXACT
170,heizung_abwaerm_promille,-2.739726027397261,E326,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
170,verbrauch_promille,2.731316498329939,F326,2.731316498329939,0.0,EXACT
171,wind_promille,1.061156565260615,C327,1.061156565260615,0.0,EXACT
171,solar_promille,4.904767897822071,D327,4.904767897822071,0.0,EXACT
171,heizung_abwaerm_promille,-2.739726027397261,E327,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
171,verbrauch_promille,2.834150773535236,F327,2.834150773535236,0.0,EXACT
172,wind_promille,1.3687956952552367,C328,1.3687956952552367,0.0,EXACT
172,solar_promille,4.786797912654063,D328,4.786797912654063,0.0,EXACT
172,heizung_abwaerm_promille,-2.739726027397261,E328,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
172,verbrauch_promille,2.8677189451080327,F328,2.8677189451080327,0.0,EXACT
173,wind_promille,1.391130193142986,C329,1.391130193142986,0.0,EXACT
173,solar_promille,4.681007372338813,D329,4.681007372338813,0.0,EXACT
173,heizung_abwaerm_promille,-2.739726027397261,E329,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
173,verbrauch_promille,2.820462733514363,F329,2.820462733514363,0.0,EXACT
174,wind_promille,2.4692840263233657,C330,2.4692840263233657,0.0,EXACT
174,solar_promille,2.9607999611452627,D330,2.9607999611452627,0.0,EXACT
174,heizung_abwaerm_promille,-2.739726027397261,E330,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
174,verbrauch_promille,2.724653008158159,F330,2.724653008158159,0.0,EXACT
175,wind_promille,0.5115712085606499,C331,0.5115712085606499,0.0,EXACT
175,solar_promille,5.8880351645692155,D331,5.8880351645692155,0.0,EXACT
175,heizung_abwaerm_promille,-2.739726027397261,E331,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
175,verbrauch_promille,2.274779205015547,F331,2.274779205015547,0.0,EXACT
176,wind_promille,0.3325912949831927,C332,0.3325912949831927,0.0,EXACT
176,solar_promille,5.968869384216275,D332,5.968869384216275,0.0,EXACT
176,heizung_abwaerm_promille,-2.739726027397261,E332,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
176,verbrauch_promille,2.125328356464892,F332,2.125328356464892,0.0,EXACT
177,wind_promille,3.147634008853952,C333,3.147634008853952,0.0,EXACT
177,solar_promille,5.336398190379804,D333,5.336398190379804,0.0,EXACT
177,heizung_abwaerm_promille,-2.739726027397261,E333,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
177,verbrauch_promille,2.753247186657407,F333,2.753247186657407,0.0,EXACT
178,wind_promille,2.762139486080797,C334,2.762139486080797,0.0,EXACT
178,solar_promille,4.563358732612852,D334,4.563358732612852,0.0,EXACT
178,heizung_abwaerm_promille,-2.739726027397261,E334,-2.7397260273972606,1.620925615952728e-16,PASS_COSMETIC
178,verbrauch_promille,2.811800032421302,F334,2.811800032421302,0.0,EXACT
179,wind_promille,1.163270177722467,C335,1.163270177722467,0.0,EXACT
